time,point,receptor,response
4.92,"Point 2 (85,85)",SA2,1.7194777090437514
4.93,"Point 2 (85,85)",SA2,1.7234923875754329
4.94,"Point 2 (85,85)",SA2,1.7275070953431642
4.95,"Point 2 (85,85)",SA2,1.7315218318961465
4.96,"Point 2 (85,85)",SA2,1.735536596790531
4.97,"Point 2 (85,85)",SA2,1.7395513895893124
4.98,"Point 2 (85,85)",SA2,1.7435662098622249
4.99,"Point 2 (85,85)",SA2,1.7475810571856352
5.0,"Point 2 (85,85)",SA2,1.7515959311424443
5.01,"Point 2 (85,85)",SA2,1.7556108313219834
5.0200000000000005,"Point 2 (85,85)",SA2,1.7596257573199154
5.03,"Point 2 (85,85)",SA2,1.763640708738139
5.04,"Point 2 (85,85)",SA2,1.7676556851846899
5.05,"Point 2 (85,85)",SA2,1.7716706862736498
5.0600000000000005,"Point 2 (85,85)",SA2,1.7756857116250482
5.07,"Point 2 (85,85)",SA2,1.7797007608647757
5.08,"Point 2 (85,85)",SA2,1.7837158336244903
5.09,"Point 2 (85,85)",SA2,1.7877309295415296
5.1000000000000005,"Point 2 (85,85)",SA2,1.7917460482588239
5.11,"Point 2 (85,85)",SA2,1.7957611894248082
5.12,"Point 2 (85,85)",SA2,1.7997763526933392
5.13,"Point 2 (85,85)",SA2,1.803791537723611
5.14,"Point 2 (85,85)",SA2,1.8078067441800714
5.15,"Point 2 (85,85)",SA2,1.8118219717323438
5.16,"Point 2 (85,85)",SA2,1.8158372200551447
5.17,"Point 2 (85,85)",SA2,1.8198524888282066
5.18,"Point 2 (85,85)",SA2,1.8238677777362
5.19,"Point 2 (85,85)",SA2,1.8278830864686584
5.2,"Point 2 (85,85)",SA2,1.8318984147199016
5.21,"Point 2 (85,85)",SA2,1.8359137621889632
5.22,"Point 2 (85,85)",SA2,1.8399291285795167
5.23,"Point 2 (85,85)",SA2,1.843944513599806
5.24,"Point 2 (85,85)",SA2,1.8479599169625727
5.25,"Point 2 (85,85)",SA2,1.8519753383849884
5.26,"Point 2 (85,85)",SA2,1.855990777588585
5.2700000000000005,"Point 2 (85,85)",SA2,1.8600062342991885
5.28,"Point 2 (85,85)",SA2,1.8640217082468533
5.29,"Point 2 (85,85)",SA2,1.8680371991657942
5.3,"Point 2 (85,85)",SA2,1.872052706794326
5.3100000000000005,"Point 2 (85,85)",SA2,1.8760682308747987
5.32,"Point 2 (85,85)",SA2,1.8800837711535325
5.33,"Point 2 (85,85)",SA2,1.884099327380763
5.34,"Point 2 (85,85)",SA2,1.8881148993105732
5.3500000000000005,"Point 2 (85,85)",SA2,1.8921304867008404
5.36,"Point 2 (85,85)",SA2,1.8961460893131747
5.37,"Point 2 (85,85)",SA2,1.900161706912862
5.38,"Point 2 (85,85)",SA2,1.9041773392688064
5.39,"Point 2 (85,85)",SA2,1.908192986153477
5.4,"Point 2 (85,85)",SA2,1.9122086473428495
5.41,"Point 2 (85,85)",SA2,1.9162243226163562
5.42,"Point 2 (85,85)",SA2,1.9202400117568275
5.43,"Point 2 (85,85)",SA2,1.9242557145504449
5.44,"Point 2 (85,85)",SA2,1.9282714307866853
5.45,"Point 2 (85,85)",SA2,1.9322871602582723
5.46,"Point 2 (85,85)",SA2,1.936302902761126
5.47,"Point 2 (85,85)",SA2,1.9403186580943126
5.48,"Point 2 (85,85)",SA2,1.9443344260599962
5.49,"Point 2 (85,85)",SA2,1.9483502064633924
5.5,"Point 2 (85,85)",SA2,1.9523659991127194
5.51,"Point 2 (85,85)",SA2,1.9563818038191534
5.5200000000000005,"Point 2 (85,85)",SA2,1.960397620396782
5.53,"Point 2 (85,85)",SA2,1.9644134486625577
5.54,"Point 2 (85,85)",SA2,1.968429288436258
5.55,"Point 2 (85,85)",SA2,1.972445139540438
5.5600000000000005,"Point 2 (85,85)",SA2,1.9764610018003892
5.57,"Point 2 (85,85)",SA2,1.9804768750440962
5.58,"Point 2 (85,85)",SA2,1.9844927591021972
5.59,"Point 2 (85,85)",SA2,1.9885086538079408
5.6000000000000005,"Point 2 (85,85)",SA2,1.9925245589971472
5.61,"Point 2 (85,85)",SA2,1.9965404745081687
5.62,"Point 2 (85,85)",SA2,2.0005564001818485
5.63,"Point 2 (85,85)",SA2,2.0045723358614866
5.64,"Point 2 (85,85)",SA2,2.0085882813927967
5.65,"Point 2 (85,85)",SA2,2.0126042366238712
5.66,"Point 2 (85,85)",SA2,2.016620201405148
5.67,"Point 2 (85,85)",SA2,2.020636175589368
5.68,"Point 2 (85,85)",SA2,2.024652159031544
5.69,"Point 2 (85,85)",SA2,2.0286681515889238
5.7,"Point 2 (85,85)",SA2,2.032684153120958
5.71,"Point 2 (85,85)",SA2,2.036700163489262
5.72,"Point 2 (85,85)",SA2,2.0407161825575866
5.73,"Point 2 (85,85)",SA2,2.044732210191783
5.74,"Point 2 (85,85)",SA2,2.0487482462597706
5.75,"Point 2 (85,85)",SA2,2.0527642906315062
5.76,"Point 2 (85,85)",SA2,2.0567803431789518
5.7700000000000005,"Point 2 (85,85)",SA2,2.0607964037760413
5.78,"Point 2 (85,85)",SA2,2.064812472298656
5.79,"Point 2 (85,85)",SA2,2.0688285486245888
5.8,"Point 2 (85,85)",SA2,2.072844632633517
5.8100000000000005,"Point 2 (85,85)",SA2,2.076860724206975
5.82,"Point 2 (85,85)",SA2,2.0808768232283215
5.83,"Point 2 (85,85)",SA2,2.084892929582715
5.84,"Point 2 (85,85)",SA2,2.0889090431570843
5.8500000000000005,"Point 2 (85,85)",SA2,2.0929251638401025
5.86,"Point 2 (85,85)",SA2,2.096941291522158
5.87,"Point 2 (85,85)",SA2,2.1009574260953308
5.88,"Point 2 (85,85)",SA2,2.104973567453364
5.89,"Point 2 (85,85)",SA2,2.108989715491639
5.9,"Point 2 (85,85)",SA2,2.1130058701071506
5.91,"Point 2 (85,85)",SA2,2.1170220311984824
5.92,"Point 2 (85,85)",SA2,2.121038198665781
5.93,"Point 2 (85,85)",SA2,2.1250543724107334
5.94,"Point 2 (85,85)",SA2,2.129070552336542
5.95,"Point 2 (85,85)",SA2,2.1330867383479006
5.96,"Point 2 (85,85)",SA2,2.137102930350976
5.97,"Point 2 (85,85)",SA2,2.141119128253379
5.98,"Point 2 (85,85)",SA2,2.145135331964145
5.99,"Point 2 (85,85)",SA2,2.149151541393712
6.0,"Point 2 (85,85)",SA2,2.153167756453901
6.01,"Point 2 (85,85)",SA2,2.1571839770578913
6.0200000000000005,"Point 2 (85,85)",SA2,2.1612002031202002
6.03,"Point 2 (85,85)",SA2,2.165216434556665
6.04,"Point 2 (85,85)",SA2,2.169232671284418
6.05,"Point 2 (85,85)",SA2,2.1732489132218715
6.0600000000000005,"Point 2 (85,85)",SA2,2.1772651602886954
6.07,"Point 2 (85,85)",SA2,2.1812814124057973
6.08,"Point 2 (85,85)",SA2,2.1852976694953066
6.09,"Point 2 (85,85)",SA2,2.1893139314805503
6.1000000000000005,"Point 2 (85,85)",SA2,2.19333019828604
6.11,"Point 2 (85,85)",SA2,2.1973464698374503
6.12,"Point 2 (85,85)",SA2,2.2013627460616014
6.13,"Point 2 (85,85)",SA2,2.205379026886444
6.140000000000001,"Point 2 (85,85)",SA2,2.2093953122410364
6.15,"Point 2 (85,85)",SA2,2.213411602055534
6.16,"Point 2 (85,85)",SA2,2.2174278962611673
6.17,"Point 2 (85,85)",SA2,2.221444194790228
6.18,"Point 2 (85,85)",SA2,2.225460497576051
6.19,"Point 2 (85,85)",SA2,2.2294768045530007
6.2,"Point 2 (85,85)",SA2,2.233493115656451
6.21,"Point 2 (85,85)",SA2,2.237509430822775
6.22,"Point 2 (85,85)",SA2,2.2415257499893246
6.23,"Point 2 (85,85)",SA2,2.2455420730944207
6.24,"Point 2 (85,85)",SA2,2.2495584000773308
6.25,"Point 2 (85,85)",SA2,2.2535747308782637
6.26,"Point 2 (85,85)",SA2,2.257591065438346
6.2700000000000005,"Point 2 (85,85)",SA2,2.261607403699615
6.28,"Point 2 (85,85)",SA2,2.265623745605
6.29,"Point 2 (85,85)",SA2,2.269640091098312
6.3,"Point 2 (85,85)",SA2,2.2736564401242263
6.3100000000000005,"Point 2 (85,85)",SA2,2.2776727926282727
6.32,"Point 2 (85,85)",SA2,2.2816891485568203
6.33,"Point 2 (85,85)",SA2,2.285705507857066
6.34,"Point 2 (85,85)",SA2,2.2897218704770195
6.3500000000000005,"Point 2 (85,85)",SA2,2.293738236365493
6.36,"Point 2 (85,85)",SA2,2.2977546054720888
6.37,"Point 2 (85,85)",SA2,2.3017709777471844
6.38,"Point 2 (85,85)",SA2,2.3057873531419237
6.390000000000001,"Point 2 (85,85)",SA2,2.3098037316082043
6.4,"Point 2 (85,85)",SA2,2.313820113098664
6.41,"Point 2 (85,85)",SA2,2.3178364975666716
6.42,"Point 2 (85,85)",SA2,2.3218528849663174
6.43,"Point 2 (85,85)",SA2,2.3258692752523946
6.44,"Point 2 (85,85)",SA2,2.3298856683803977
6.45,"Point 2 (85,85)",SA2,2.333902064306505
6.46,"Point 2 (85,85)",SA2,2.3379184629875716
6.47,"Point 2 (85,85)",SA2,2.341934864381118
6.48,"Point 2 (85,85)",SA2,2.3459512684453196
6.49,"Point 2 (85,85)",SA2,2.349967675138996
6.5,"Point 2 (85,85)",SA2,2.3539840844216027
6.51,"Point 2 (85,85)",SA2,2.3580004962532195
6.5200000000000005,"Point 2 (85,85)",SA2,2.362016910594542
6.53,"Point 2 (85,85)",SA2,2.366033327406874
6.54,"Point 2 (85,85)",SA2,2.3700497466521115
6.55,"Point 2 (85,85)",SA2,2.3740661682927415
6.5600000000000005,"Point 2 (85,85)",SA2,2.378082592291829
6.57,"Point 2 (85,85)",SA2,2.3820990186130073
6.58,"Point 2 (85,85)",SA2,2.386115447220471
6.59,"Point 2 (85,85)",SA2,2.390131878078968
6.6000000000000005,"Point 2 (85,85)",SA2,2.394148311153787
6.61,"Point 2 (85,85)",SA2,2.3981647464107554
6.62,"Point 2 (85,85)",SA2,2.402181183816225
6.63,"Point 2 (85,85)",SA2,2.4061976233370674
6.640000000000001,"Point 2 (85,85)",SA2,2.4102140649406643
6.65,"Point 2 (85,85)",SA2,2.4142305085949007
6.66,"Point 2 (85,85)",SA2,2.418246954268158
6.67,"Point 2 (85,85)",SA2,2.4222634019293037
6.68,"Point 2 (85,85)",SA2,2.4262798515476858
6.69,"Point 2 (85,85)",SA2,2.430296303093124
6.7,"Point 2 (85,85)",SA2,2.4343127565359053
6.71,"Point 2 (85,85)",SA2,2.4383292118467734
6.72,"Point 2 (85,85)",SA2,2.4423456689969236
6.73,"Point 2 (85,85)",SA2,2.446362127957995
6.74,"Point 2 (85,85)",SA2,2.4503785887020646
6.75,"Point 2 (85,85)",SA2,2.4543950512016397
6.76,"Point 2 (85,85)",SA2,2.4584115154296504
6.7700000000000005,"Point 2 (85,85)",SA2,2.462427981359446
6.78,"Point 2 (85,85)",SA2,2.4664444489647868
6.79,"Point 2 (85,85)",SA2,2.4704609182198354
6.8,"Point 2 (85,85)",SA2,2.4744773890991554
6.8100000000000005,"Point 2 (85,85)",SA2,2.4784938615777006
6.82,"Point 2 (85,85)",SA2,2.482510335630813
6.83,"Point 2 (85,85)",SA2,2.4865268112342127
6.84,"Point 2 (85,85)",SA2,2.4905432883639955
6.8500000000000005,"Point 2 (85,85)",SA2,2.494559766996626
6.86,"Point 2 (85,85)",SA2,2.49857624710893
6.87,"Point 2 (85,85)",SA2,2.5025927286780925
6.88,"Point 2 (85,85)",SA2,2.50660921168165
6.890000000000001,"Point 2 (85,85)",SA2,2.510625696097484
6.9,"Point 2 (85,85)",SA2,2.5146421819038185
6.91,"Point 2 (85,85)",SA2,2.518658669079214
6.92,"Point 2 (85,85)",SA2,2.522675157602558
6.93,"Point 2 (85,85)",SA2,2.526691647453067
6.94,"Point 2 (85,85)",SA2,2.5307081386102785
6.95,"Point 2 (85,85)",SA2,2.534724631054041
6.96,"Point 2 (85,85)",SA2,2.538741124764519
6.97,"Point 2 (85,85)",SA2,2.5427576197221793
6.98,"Point 2 (85,85)",SA2,2.546774115907791
6.99,"Point 2 (85,85)",SA2,2.5507906133024196
7.0,"Point 2 (85,85)",SA2,2.554807111887424
7.01,"Point 2 (85,85)",SA2,2.558823611644449
7.0200000000000005,"Point 2 (85,85)",SA2,2.5628401125554223
7.03,"Point 2 (85,85)",SA2,2.5668566146025493
7.04,"Point 2 (85,85)",SA2,2.5708731177683144
7.05,"Point 2 (85,85)",SA2,2.5748896220354665
7.0600000000000005,"Point 2 (85,85)",SA2,2.578906127387023
7.07,"Point 2 (85,85)",SA2,2.582922633806263
7.08,"Point 2 (85,85)",SA2,2.5869391412767246
7.09,"Point 2 (85,85)",SA2,2.5909556497821975
7.1000000000000005,"Point 2 (85,85)",SA2,2.5949721593067223
7.11,"Point 2 (85,85)",SA2,2.5989886698345863
7.12,"Point 2 (85,85)",SA2,2.6030051813503183
7.13,"Point 2 (85,85)",SA2,2.6070216938386865
7.140000000000001,"Point 2 (85,85)",SA2,2.611038207284693
7.15,"Point 2 (85,85)",SA2,2.6150547216735722
7.16,"Point 2 (85,85)",SA2,2.6190712369907847
7.17,"Point 2 (85,85)",SA2,2.623087753222016
7.18,"Point 2 (85,85)",SA2,2.6271042703531733
7.19,"Point 2 (85,85)",SA2,2.6311207883703798
7.2,"Point 2 (85,85)",SA2,2.6351373072599724
7.21,"Point 2 (85,85)",SA2,2.6391538270085
7.22,"Point 2 (85,85)",SA2,2.643170347602719
7.23,"Point 2 (85,85)",SA2,2.6471868690295883
7.24,"Point 2 (85,85)",SA2,2.65120339127627
7.25,"Point 2 (85,85)",SA2,2.6552199143301216
7.26,"Point 2 (85,85)",SA2,2.659236438178698
7.2700000000000005,"Point 2 (85,85)",SA2,2.6632529628097457
7.28,"Point 2 (85,85)",SA2,2.667269488211198
7.29,"Point 2 (85,85)",SA2,2.6712860143711765
7.3,"Point 2 (85,85)",SA2,2.6753025412779845
7.3100000000000005,"Point 2 (85,85)",SA2,2.679319068920107
7.32,"Point 2 (85,85)",SA2,2.6833355972862067
7.33,"Point 2 (85,85)",SA2,2.687352126365118
7.34,"Point 2 (85,85)",SA2,2.6913686561458507
7.3500000000000005,"Point 2 (85,85)",SA2,2.6953851866175844
7.36,"Point 2 (85,85)",SA2,2.6994017177696623
7.37,"Point 2 (85,85)",SA2,2.7034182495915955
7.38,"Point 2 (85,85)",SA2,2.707434782073054
7.390000000000001,"Point 2 (85,85)",SA2,2.7114513152038686
7.4,"Point 2 (85,85)",SA2,2.715467848974027
7.41,"Point 2 (85,85)",SA2,2.7194843833736706
7.42,"Point 2 (85,85)",SA2,2.7235009183930936
7.43,"Point 2 (85,85)",SA2,2.7275174540227383
7.44,"Point 2 (85,85)",SA2,2.7315339902531957
7.45,"Point 2 (85,85)",SA2,2.7355505270752034
7.46,"Point 2 (85,85)",SA2,2.7395670644796373
7.47,"Point 2 (85,85)",SA2,2.743583602457518
7.48,"Point 2 (85,85)",SA2,2.7476001410000035
7.49,"Point 2 (85,85)",SA2,2.751616680098388
7.5,"Point 2 (85,85)",SA2,2.7556332197440994
7.51,"Point 2 (85,85)",SA2,2.7596497599286978
7.5200000000000005,"Point 2 (85,85)",SA2,2.763666300643875
7.53,"Point 2 (85,85)",SA2,2.7676828418814488
7.54,"Point 2 (85,85)",SA2,2.7716993836333645
7.55,"Point 2 (85,85)",SA2,2.7757159258916912
7.5600000000000005,"Point 2 (85,85)",SA2,2.7797324686486204
7.57,"Point 2 (85,85)",SA2,2.7837490118964636
7.58,"Point 2 (85,85)",SA2,2.7877655556276526
7.59,"Point 2 (85,85)",SA2,2.7917820998347325
7.6000000000000005,"Point 2 (85,85)",SA2,2.795798644510367
7.61,"Point 2 (85,85)",SA2,2.799815189647329
7.62,"Point 2 (85,85)",SA2,2.8038317352385076
7.63,"Point 2 (85,85)",SA2,2.8078482812768972
7.640000000000001,"Point 2 (85,85)",SA2,2.8118648277556035
7.65,"Point 2 (85,85)",SA2,2.815881374667836
7.66,"Point 2 (85,85)",SA2,2.8198979220069105
7.67,"Point 2 (85,85)",SA2,2.8239144697662444
7.68,"Point 2 (85,85)",SA2,2.8279310179393597
7.69,"Point 2 (85,85)",SA2,2.8319475665198737
7.7,"Point 2 (85,85)",SA2,2.835964115501506
7.71,"Point 2 (85,85)",SA2,2.8399806648780705
7.72,"Point 2 (85,85)",SA2,2.843997214643479
7.73,"Point 2 (85,85)",SA2,2.8480137647917347
7.74,"Point 2 (85,85)",SA2,2.8520303153169344
7.75,"Point 2 (85,85)",SA2,2.8560468662132656
7.76,"Point 2 (85,85)",SA2,2.860063417475006
7.7700000000000005,"Point 2 (85,85)",SA2,2.8640799690965215
7.78,"Point 2 (85,85)",SA2,2.8680965210722644
7.79,"Point 2 (85,85)",SA2,2.8721130733967732
7.8,"Point 2 (85,85)",SA2,2.8761296260646683
7.8100000000000005,"Point 2 (85,85)",SA2,2.880146179070657
7.82,"Point 2 (85,85)",SA2,2.8841627324095236
7.83,"Point 2 (85,85)",SA2,2.8881792860761384
7.84,"Point 2 (85,85)",SA2,2.8921958400654453
7.8500000000000005,"Point 2 (85,85)",SA2,2.89621239437247
7.86,"Point 2 (85,85)",SA2,2.9002289489923125
7.87,"Point 2 (85,85)",SA2,2.90424550392015
7.88,"Point 2 (85,85)",SA2,2.9082620591512325
7.890000000000001,"Point 2 (85,85)",SA2,2.9122786146808854
7.9,"Point 2 (85,85)",SA2,2.916295170504504
7.91,"Point 2 (85,85)",SA2,2.920311726617556
7.92,"Point 2 (85,85)",SA2,2.924328283015578
7.930000000000001,"Point 2 (85,85)",SA2,2.9283448396941765
7.94,"Point 2 (85,85)",SA2,2.932361396649025
7.95,"Point 2 (85,85)",SA2,2.9363779538758625
7.96,"Point 2 (85,85)",SA2,2.9403945113704975
7.97,"Point 2 (85,85)",SA2,2.944411069128799
7.98,"Point 2 (85,85)",SA2,2.9484276271467014
7.99,"Point 2 (85,85)",SA2,2.952444185420203
8.0,"Point 2 (85,85)",SA2,2.9564607439453616
8.01,"Point 2 (85,85)",SA2,2.960477302718297
8.02,"Point 2 (85,85)",SA2,2.964493861735189
8.03,"Point 2 (85,85)",SA2,2.9685104209922764
8.040000000000001,"Point 2 (85,85)",SA2,2.972526980485853
8.05,"Point 2 (85,85)",SA2,2.9765435402122744
8.06,"Point 2 (85,85)",SA2,2.9805601001679505
8.07,"Point 2 (85,85)",SA2,2.984576660349345
8.08,"Point 2 (85,85)",SA2,2.9885932207529784
8.09,"Point 2 (85,85)",SA2,2.9926097813754238
8.1,"Point 2 (85,85)",SA2,2.996626342213306
8.11,"Point 2 (85,85)",SA2,3.0006429032633046
8.120000000000001,"Point 2 (85,85)",SA2,3.004659464522149
8.13,"Point 2 (85,85)",SA2,3.0086760259866177
8.14,"Point 2 (85,85)",SA2,3.012692587653541
8.15,"Point 2 (85,85)",SA2,3.016709149519797
8.16,"Point 2 (85,85)",SA2,3.020725711582312
8.17,"Point 2 (85,85)",SA2,3.0247422738380587
8.18,"Point 2 (85,85)",SA2,3.0287588362840596
8.19,"Point 2 (85,85)",SA2,3.03277539891738
8.2,"Point 2 (85,85)",SA2,3.036791961735131
8.21,"Point 2 (85,85)",SA2,3.0408085247344703
8.22,"Point 2 (85,85)",SA2,3.0448250879125967
8.23,"Point 2 (85,85)",SA2,3.0488416512667533
8.24,"Point 2 (85,85)",SA2,3.0528582147942265
8.25,"Point 2 (85,85)",SA2,3.056874778492343
8.26,"Point 2 (85,85)",SA2,3.0608913423584734
8.27,"Point 2 (85,85)",SA2,3.064907906390024
8.28,"Point 2 (85,85)",SA2,3.068924470584448
8.290000000000001,"Point 2 (85,85)",SA2,3.07294103493923
8.3,"Point 2 (85,85)",SA2,3.0769575994519
8.31,"Point 2 (85,85)",SA2,3.080974164120022
8.32,"Point 2 (85,85)",SA2,3.0849907289412
8.33,"Point 2 (85,85)",SA2,3.0890072939130735
8.34,"Point 2 (85,85)",SA2,3.0930238590333197
8.35,"Point 2 (85,85)",SA2,3.0970404242996494
8.36,"Point 2 (85,85)",SA2,3.1010569897098113
8.370000000000001,"Point 2 (85,85)",SA2,3.1050735552615873
8.38,"Point 2 (85,85)",SA2,3.109090120952792
8.39,"Point 2 (85,85)",SA2,3.113106686781278
8.4,"Point 2 (85,85)",SA2,3.117123252744926
8.41,"Point 2 (85,85)",SA2,3.1211398188416553
8.42,"Point 2 (85,85)",SA2,3.1251563850694106
8.43,"Point 2 (85,85)",SA2,3.1291729514261735
8.44,"Point 2 (85,85)",SA2,3.1331895179099534
8.45,"Point 2 (85,85)",SA2,3.1372060845187932
8.46,"Point 2 (85,85)",SA2,3.1412226512507635
8.47,"Point 2 (85,85)",SA2,3.1452392181039666
8.48,"Point 2 (85,85)",SA2,3.149255785076532
8.49,"Point 2 (85,85)",SA2,3.1532723521666197
8.5,"Point 2 (85,85)",SA2,3.157288919372417
8.51,"Point 2 (85,85)",SA2,3.1613054866921417
8.52,"Point 2 (85,85)",SA2,3.1653220541240343
8.53,"Point 2 (85,85)",SA2,3.1693386216663675
8.540000000000001,"Point 2 (85,85)",SA2,3.1733551893174377
8.55,"Point 2 (85,85)",SA2,3.1773717570755675
8.56,"Point 2 (85,85)",SA2,3.1813883249391073
8.57,"Point 2 (85,85)",SA2,3.1854048929064307
8.58,"Point 2 (85,85)",SA2,3.189421460975937
8.59,"Point 2 (85,85)",SA2,3.1934380291460522
8.6,"Point 2 (85,85)",SA2,3.197454597415224
8.61,"Point 2 (85,85)",SA2,3.2014711657819253
8.620000000000001,"Point 2 (85,85)",SA2,3.205487734244652
8.63,"Point 2 (85,85)",SA2,3.2095043028019234
8.64,"Point 2 (85,85)",SA2,3.2135208714522814
8.65,"Point 2 (85,85)",SA2,3.2175374401942918
8.66,"Point 2 (85,85)",SA2,3.2215540090265398
8.67,"Point 2 (85,85)",SA2,3.2255705779476354
8.68,"Point 2 (85,85)",SA2,3.2295871469562085
8.69,"Point 2 (85,85)",SA2,3.2336037160509083
8.700000000000001,"Point 2 (85,85)",SA2,3.2376202852304092
8.71,"Point 2 (85,85)",SA2,3.2416368544934033
8.72,"Point 2 (85,85)",SA2,3.245653423838602
8.73,"Point 2 (85,85)",SA2,3.2496699932647375
8.74,"Point 2 (85,85)",SA2,3.2536865627705627
8.75,"Point 2 (85,85)",SA2,3.2577031323548487
8.76,"Point 2 (85,85)",SA2,3.2617197020163857
8.77,"Point 2 (85,85)",SA2,3.2657362717539837
8.78,"Point 2 (85,85)",SA2,3.2697528415664676
8.790000000000001,"Point 2 (85,85)",SA2,3.273769411452683
8.8,"Point 2 (85,85)",SA2,3.277785981411496
8.81,"Point 2 (85,85)",SA2,3.2818025514417832
8.82,"Point 2 (85,85)",SA2,3.2858191215424455
8.83,"Point 2 (85,85)",SA2,3.2898356917123954
8.84,"Point 2 (85,85)",SA2,3.2938522619505664
8.85,"Point 2 (85,85)",SA2,3.2978688322559053
8.86,"Point 2 (85,85)",SA2,3.3018854026273763
8.870000000000001,"Point 2 (85,85)",SA2,3.305901973063961
8.88,"Point 2 (85,85)",SA2,3.309918543564654
8.89,"Point 2 (85,85)",SA2,3.313935114128468
8.9,"Point 2 (85,85)",SA2,3.3179516847544295
8.91,"Point 2 (85,85)",SA2,3.321968255441579
8.92,"Point 2 (85,85)",SA2,3.3259848261889746
8.93,"Point 2 (85,85)",SA2,3.3300013969956863
8.94,"Point 2 (85,85)",SA2,3.3340179678608006
8.950000000000001,"Point 2 (85,85)",SA2,3.338034538783415
8.96,"Point 2 (85,85)",SA2,3.3420511097626444
8.97,"Point 2 (85,85)",SA2,3.3460676807976153
8.98,"Point 2 (85,85)",SA2,3.3500842518874694
8.99,"Point 2 (85,85)",SA2,3.354100823031358
9.0,"Point 2 (85,85)",SA2,3.358117394228449
9.01,"Point 2 (85,85)",SA2,3.3621339654779234
9.02,"Point 2 (85,85)",SA2,3.366150536778972
9.03,"Point 2 (85,85)",SA2,3.3701671081307993
9.040000000000001,"Point 2 (85,85)",SA2,3.3741836795326234
9.05,"Point 2 (85,85)",SA2,3.3782002509836735
9.06,"Point 2 (85,85)",SA2,3.3822168224831897
9.07,"Point 2 (85,85)",SA2,3.3862333940304254
9.08,"Point 2 (85,85)",SA2,3.3902499656246436
9.09,"Point 2 (85,85)",SA2,3.3942665372651204
9.1,"Point 2 (85,85)",SA2,3.3982831089511434
9.11,"Point 2 (85,85)",SA2,3.40229968068201
9.120000000000001,"Point 2 (85,85)",SA2,3.4063162524570276
9.13,"Point 2 (85,85)",SA2,3.4103328242755166
9.14,"Point 2 (85,85)",SA2,3.414349396136806
9.15,"Point 2 (85,85)",SA2,3.418365968040236
9.16,"Point 2 (85,85)",SA2,3.422382539985158
9.17,"Point 2 (85,85)",SA2,3.42639911197093
9.18,"Point 2 (85,85)",SA2,3.430415683996924
9.19,"Point 2 (85,85)",SA2,3.434432256062518
9.200000000000001,"Point 2 (85,85)",SA2,3.4384488281671026
9.21,"Point 2 (85,85)",SA2,3.4424654003100774
9.22,"Point 2 (85,85)",SA2,3.446481972490849
9.23,"Point 2 (85,85)",SA2,3.450498544708835
9.24,"Point 2 (85,85)",SA2,3.454515116963462
9.25,"Point 2 (85,85)",SA2,3.4585316892541633
9.26,"Point 2 (85,85)",SA2,3.4625482615803844
9.27,"Point 2 (85,85)",SA2,3.4665648339415784
9.28,"Point 2 (85,85)",SA2,3.470581406337205
9.290000000000001,"Point 2 (85,85)",SA2,3.474597978766732
9.3,"Point 2 (85,85)",SA2,3.478614551229638
9.31,"Point 2 (85,85)",SA2,3.482631123725408
9.32,"Point 2 (85,85)",SA2,3.4866476962535353
9.33,"Point 2 (85,85)",SA2,3.4906642688135214
9.34,"Point 2 (85,85)",SA2,3.494680841404875
9.35,"Point 2 (85,85)",SA2,3.498697414027111
9.36,"Point 2 (85,85)",SA2,3.502713986679755
9.370000000000001,"Point 2 (85,85)",SA2,3.5067305593623375
9.38,"Point 2 (85,85)",SA2,3.510747132074396
9.39,"Point 2 (85,85)",SA2,3.5147637048154774
9.4,"Point 2 (85,85)",SA2,3.5187802775851336
9.41,"Point 2 (85,85)",SA2,3.522796850382924
9.42,"Point 2 (85,85)",SA2,3.5268134232084147
9.43,"Point 2 (85,85)",SA2,3.5308299960611786
9.44,"Point 2 (85,85)",SA2,3.5348465689407953
9.450000000000001,"Point 2 (85,85)",SA2,3.53886314184685
9.46,"Point 2 (85,85)",SA2,3.542879714778936
9.47,"Point 2 (85,85)",SA2,3.546896287736652
9.48,"Point 2 (85,85)",SA2,3.550912860719602
9.49,"Point 2 (85,85)",SA2,3.5549294337273967
9.5,"Point 2 (85,85)",SA2,3.5589460067596543
9.51,"Point 2 (85,85)",SA2,3.5629625798159954
9.52,"Point 2 (85,85)",SA2,3.566979152896052
9.53,"Point 2 (85,85)",SA2,3.570995725999456
9.540000000000001,"Point 2 (85,85)",SA2,3.575012299125848
9.55,"Point 2 (85,85)",SA2,3.579028872274873
9.56,"Point 2 (85,85)",SA2,3.5830454454461824
9.57,"Point 2 (85,85)",SA2,3.5870620186394335
9.58,"Point 2 (85,85)",SA2,3.591078591854286
9.59,"Point 2 (85,85)",SA2,3.5950951650904077
9.6,"Point 2 (85,85)",SA2,3.599111738347472
9.61,"Point 2 (85,85)",SA2,3.603128311625155
9.620000000000001,"Point 2 (85,85)",SA2,3.6071448849231373
9.63,"Point 2 (85,85)",SA2,3.6111614582411082
9.64,"Point 2 (85,85)",SA2,3.6151780315787585
9.65,"Point 2 (85,85)",SA2,3.619194604935784
9.66,"Point 2 (85,85)",SA2,3.6232111783118874
9.67,"Point 2 (85,85)",SA2,3.6272277517067737
9.68,"Point 2 (85,85)",SA2,3.631244325120154
9.69,"Point 2 (85,85)",SA2,3.635260898551742
