point,"Point 1 (75,75)","Point 1 (75,75)","Point 1 (75,75)","Point 1 (75,75)","Point 2 (85,85)","Point 2 (85,85)","Point 2 (85,85)","Point 2 (85,85)","Point 3 (60,80)","Point 3 (60,80)","Point 3 (60,80)","Point 3 (60,80)","Point 4 (37,37)","Point 4 (37,37)","Point 4 (37,37)","Point 4 (37,37)","Point 5 (112,112)","Point 5 (112,112)","Point 5 (112,112)","Point 5 (112,112)"
receptor,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2,FA1,FA2,SA1,SA2
time,,,,,,,,,,,,,,,,,,,,
4.8,0.000611551469993058,-0.0009491544652273426,0.671738625253738,2.7967456549494187,0.000365456339988384,-0.0005672041258374379,0.4014235129167277,1.6713040211441141,0.00033872039882689093,-0.0005257087829653037,0.372056296514139,1.5490352818098576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8100000000000005,0.0006021337602773893,-0.0009345377703637995,0.6717448506588793,2.8034639530796266,0.00035982831637778906,-0.0005584691885476632,0.4014271156903567,1.6753183109968153,0.0003335041079962268,-0.0005176128728446543,0.3720596352492988,1.5527558935424424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.82,0.0005928610777006514,-0.0009201461639192245,0.6717509801963558,2.8101823014302725,0.00035428696420770065,-0.0005498687691008898,0.40143066298135044,1.6793326360787242,0.0003283681479431908,-0.0005096416395829629,0.37206292256800183,1.556476537947733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.83,0.0005837311890160526,-0.0009059761798046154,0.6717570153424203,2.8169006991970713,0.0003488309487418358,-0.0005414007959271785,0.4014341556441392,1.6833469958466318,0.000323311281576865,-0.0005017931631627659,0.3720661592620595,1.5601972145220107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.84,0.0005747418953629663,-0.0008920244053060879,0.6717629575505947,2.823619145588598,0.0003434589557984799,-0.0005330632293650256,0.40143759451999494,1.6873613897657045,0.0003183322908574775,-0.0004940655531310028,0.3720693461110895,1.563917922769322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8500000000000005,0.0005658910317385118,-0.0008782874802177368,0.6717688082520197,2.830337639826083,0.0003381696914343519,-0.0005248540611500342,0.40144098043723425,1.6913758173093554,0.00031342997650298367,-0.00048645694815444376,0.37207248388270336,1.5676386622013605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.86,0.0005571764664761315,-0.0008647620961066356,0.6717745688557997,2.8370561811432102,0.000332961881632804,-0.0005167713139536044,0.4014443142114174,1.6953902779591166,0.0003086031577000945,-0.000478965515552887,0.37207557333269164,1.571359432337348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.87,0.0005485961007318608,-0.0008514449954973798,0.6717802407493423,2.843774768785919,0.0003278342719969126,-0.0005088130409049526,0.4014475966455455,1.6994047712045155,0.000303850671820193,-0.0004715894508768142,0.37207861520520535,1.575080232703917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.88,0.0005401478679792057,-0.000838332971033632,0.6717858252986912,2.8504934020122064,0.00032278562744723796,-0.0005009773251020116,0.40145082853025327,1.70341929654295,0.0002991713741388094,-0.0004643269774683749,0.37208161023293623,1.578801062835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.89,0.000531829733512172,-0.0008254228647488264,0.6717913238488564,2.8572120800919336,0.00031781473192469645,-0.0004932622791723547,0.401454010644,1.707433853479568,0.0002945641375603182,-0.000457176346027926,0.372084559137292,1.5825219222717135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.9,0.0005236396939547208,-0.0008127115673311128,0.6717967377241374,2.8639308023066414,0.0003129203880971013,-0.00048566604480632726,0.40145714375325625,1.7114484415271476,0.0002900278523460816,-0.0004501358341916877,0.37208746262857123,1.586242810562249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.91,0.0005155757767784907,-0.0008001960173423207,0.6718020682284424,2.8706495679493624,0.00030810141707137263,-0.0004781867922901808,0.4014602286126896,1.7154630602059802,0.00028556142584759415,-0.00044320374610939733,0.37209032140613363,1.5899637272617642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.92,0.0005076360398278642,-0.0007878732004656407,0.6718073166456016,2.8773683763244304,0.0003033566581094152,-0.00047082272012257445,0.40146326596534515,1.7194777090437514,0.00028116378224307215,-0.0004363784120664227,0.3720931361585691,1.5936846719322735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.93,0.0004998185708527287,-0.0007757401487877696,0.6718124842396771,2.884087226747311,0.00029868496834799794,-0.00046357205454214997,0.40146625654282575,1.7234923875754329,0.00027683386227815636,-0.0004296581880614155,0.37209590756386296,1.5974056441425448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.94,0.0004921214870478933,-0.0007637939401327548,0.6718175722552666,2.890806118544415,0.00029408522252408024,-0.0004564330490717788,0.40146920106546735,1.7275070953431642,0.00027257062301094825,-0.00042304145540063786,0.37209863628955986,1.6011266434679947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.95,0.00048454293459916425,-0.0007520316973038956,0.6718225819178034,2.8975250510529276,0.00028955631270380643,-0.00044940398416285524,0.4014721002425128,1.7315218318961465,0.00026837303756082573,-0.0004165266203145167,0.37210132299292425,1.6048476694905847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.96,0.00047708108823791694,-0.0007404505873830909,0.6718275144338519,2.9042440236206373,0.0002850971480149459,-0.0004424831667339849,0.40147495477228273,1.735536596790531,0.00026424009486114835,-0.0004101121135853127,0.37210396832109877,1.608568721798722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.97,0.000469734150801177,-0.0007290478211106183,0.671832370991397,2.9109630356057625,0.0002807066543851136,-0.0004356689297596967,0.40147776534234353,1.7395513895893124,0.00026017079941551946,-0.00040379639016923215,0.37210657291126004,1.6122897999871584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.98,0.00046250035279858984,-0.000717820652161478,0.6718371527601315,2.9176820863767903,0.00027638377428243607,-0.00042895963192585076,0.4014805326296733,1.7435662098622249,0.0002561641710580492,-0.00039757792879630905,0.3721091373907722,1.6160109036568946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.99,0.0004553779519869681,-0.0007067663765021674,0.671841860891736,2.9244011753123047,0.00027212746646066327,-0.00042235365717388463,0.40148325730082457,1.7475810571856352,0.0002522192447176187,-0.0003914552316314171,0.3721116623773381,1.6197320324150817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0004483652329501198,-0.000695882331724465,0.6718464965201582,2.931120301800835,0.00026793670570894975,-0.0004158494143173149,0.4014859400120851,1.7515959311424443,0.0002483350701849228,-0.0003854268239074957,0.3721141484791478,1.6234531858749282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.01,0.00044146050668671344,-0.0006851658964136776,0.6718510607618845,2.93783946524069,0.00026381048260463644,-0.000409445336697144,0.4014885814096359,1.7556108313219834,0.0002445107118840697,-0.00037949125358100404,0.3721165962950255,1.6271743636556049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0200000000000005,0.00043466211020273495,-0.0006746144895398628,0.6718555547162097,2.944558665039805,0.00025974780326992324,-0.00040313988176501257,0.4014911821297067,1.7596257573199154,0.0002407452486465142,-0.0003736470909595893,0.3721190064145735,1.6308955653821546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.03,0.00042796840611152264,-0.0006642255698260591,0.6718599794655007,2.951277900615583,0.0002557476891329877,-0.0003969315307386067,0.40149374279872935,1.763640708738139,0.00023703777349010438,-0.0003678929283575407,0.3721213794183142,1.6346167906854012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.04,0.00042137778223885384,-0.0006539966350935252,0.6718643360754584,2.9579971713947537,0.0002518091766915495,-0.00039081878822927376,0.40149626403348865,1.7676556851846899,0.00023338739339990528,-0.00036222737977902996,0.37212371587783,1.6383380392018587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.05,0.00041488865123606977,-0.0006439252216874101,0.671868625595373,2.9647164768132135,0.00024793131728143686,-0.00038480018185296517,0.40149874644127137,1.7716706862736498,0.0002297932291135805,-0.00035664908056800773,0.3721260163559009,1.6420593105736472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0600000000000005,0.0004084994501966429,-0.0006340089039368941,0.671872849058378,2.971435816315886,0.00024411317684793144,-0.00037887426192454815,0.4015011906200114,1.7756857116250482,0.00022625441490921834,-0.00035115668709144373,0.3721282814066403,1.6457806044484018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.07,0.00040220864028009417,-0.0006242452934889098,0.6718770074816977,2.978155189356575,0.00024035383572044877,-0.00037303960107986435,0.40150359715843514,1.7797007608647757,0.00022277009839704822,-0.00034574887640033777,0.37213051157562804,1.6495019204791919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.08,0.00039601470634188074,-0.0006146320387682661,0.6718811018668931,2.9848745953978226,0.0002366523883914421,-0.0003672947939311353,0.40150596663620225,1.7837158336244903,0.0002193394403140465,-0.0003404243459240738,0.37213270740004223,1.6532232583244344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.09,0.0003899161565681059,-0.0006051668244205277,0.6718851332001026,2.9915940339107716,0.00023300794329797416,-0.0003616384567223684,0.4015082996240457,1.7877309295415296,0.00021596161432176585,-0.0003351818131536599,0.3721348694087884,1.6569446176478133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1000000000000005,0.0003839115221165444,-0.0005958473707376481,0.6718891024522795,2.998313504375025,0.00022941962260751312,-0.0003560692270236688,0.40151059668390937,1.7917460482588239,0.00021263580680727618,-0.0003300200153249674,0.372136998122627,1.660665998118197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.11,0.0003779993567628352,-0.0005866714331180732,0.6718930105794261,3.0050330062785138,0.00022588656200561784,-0.0003505857633922032,0.4015128583690831,1.7957611894248082,0.00020936121668732897,-0.0003249377091130853,0.3721390940542989,1.6643873994095602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.12,0.00037217823655230024,-0.0005776368015095985,0.6718968585228231,3.0117525391173623,0.00022240791048851443,-0.00034518674502204664,0.4015150852243362,1.7997763526933392,0.00020613705521541108,-0.0003199336703544599,0.37214115770864836,1.6681088212009016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.13,0.00036644675945727564,-0.00056874129990968,0.6719006472092574,3.018472102395758,0.00021898283015778464,-0.00033987087146072697,0.40151727778604845,1.803791537723611,0.00020296254579146652,-0.00031500669373569183,0.3721431895827457,1.671830263176171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.14,0.0003608035450389203,-0.0005599827858255175,0.6719043775512443,3.025191695625822,0.00021561049601861125,-0.00033463686228130324,0.4015194365823394,1.8078067441800714,0.00019983692377517382,-0.0003101555924990038,0.37214519016600595,1.67555172502419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.15,0.00035524723411534104,-0.0005513591497398764,0.6719080504472479,3.0319113183274817,0.00021229009578102497,-0.0003294834567822359,0.4015215621331958,1.8118219717323438,0.00019675943630155846,-0.0003053791981643805,0.37214715994030717,1.6792732064385774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.16,0.00034977648843408126,-0.0005428683146286189,0.6719116667818974,3.03863097002835,0.00020902082966415224,-0.0003244094136539067,0.40152365495059633,1.8158372200551447,0.00019372934209982773,-0.000300676360240594,0.3721490993801067,1.6829947071176756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.17,0.0003443899903498911,-0.000534508235455243,0.6719152274261992,3.0453506502635954,0.0002058019102041316,-0.0003194135107229533,0.4015257155386355,1.8198524888282066,0.00019074591131476207,-0.00029604594597512933,0.372151008952555,1.686716226764478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.18,0.0003390864425073219,-0.000526276898659673,0.671918733237748,3.052070358575828,0.00020263256206347484,-0.00031449454464657926,0.40152774439364447,1.8238677777362,0.0001878084253305518,-0.0002914868400429811,0.37215288911760896,1.6904377650865574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.19,0.0003338645675287174,-0.0005181723217045014,0.6719221850609327,3.0587900945149795,0.00019951202184509713,-0.0003096513305790751,0.40152974200431135,1.8278830864686584,0.0001849161765984121,-0.0002869979442799065,0.3721547403281415,1.6941593217959936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,0.0003287231077058789,-0.0005101925525695132,0.6719255837271391,3.065509857638179,0.0001964395379083474,-0.00030488270194949964,0.4015317088517981,1.8318984147199016,0.00018206846846575476,-0.0002825781774656955,0.37215656303005173,1.6978808966093062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.21,0.00032366082469816336,-0.0005023356692806807,0.671928930054951,3.07222964750965,0.00019341437018748493,-0.0003001875101448742,0.40153364540985703,1.8359137621889632,0.00017926461500813786,-0.0002782264750240806,0.37215835766237176,1.7016024892473853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.22,0.00031867649923356545,-0.000494599779490867,0.6719322248503476,3.0789494637005865,0.00019043579001404602,-0.0002955646242378417,0.4015355521449445,1.8399291285795167,0.00017650394086443904,-0.0002739417887504334,0.3721601246573729,1.7053240994354244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.23,0.00031376893081519784,-0.0004869830199743341,0.6719354689068961,3.0856693057890476,0.000187503079940767,-0.0002910129307198834,0.4015374295163338,1.843944513599806,0.0001737857810742512,-0.0002697230865950334,0.3721618644406692,1.7090457269028527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.24,0.00030893693743248027,-0.0004794835562016921,0.6719386630059444,3.092389173359845,0.00018461553356928642,-0.00028653133322897704,0.4015392779762249,1.8479599169625727,0.00017110948091739043,-0.0002655693524185511,0.37216357743132017,1.712767371383271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.25,0.0003041793552761183,-0.00047209958188611153,0.6719418079168081,3.0991090660044365,0.0001817724553795152,-0.00028211875229393015,0.40154109796985454,1.8519753383849884,0.00016847439575618206,-0.0002614795857030719,0.3721652640419321,1.716489032614388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.26,0.0002994950384583647,-0.00046482931855826293,0.6719449043969569,3.1058289833208197,0.00017897316056245192,-0.0002777741250564796,0.4015428899356023,1.855990777588585,0.00016587989088074793,-0.0002574528013520371,0.3721669246787573,1.7202107103379558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2700000000000005,0.00029488285873649673,-0.00045767101515274277,0.6719479531921956,3.112548924913427,0.0001762169748551107,-0.0002734964050322988,0.4015446543050969,1.8600062342991885,0.00016332534135529359,-0.000253488029445726,0.37216855974179125,1.7239324042997077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.28,0.00029034170524134645,-0.0004506229475255448,0.6719509550368448,3.119268890393023,0.00017350323437811672,-0.00026928456184421363,0.4015463915033203,1.8640217082468533,0.00016081013186828585,-0.0002495843149856239,0.37217016962487004,1.7276541142492974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.29,0.0002858704842104258,-0.0004436834181209215,0.6719539106539175,3.125988879376601,0.0001708312854759693,-0.00026513758099432506,0.40154810194870916,1.8680371991657942,0.00015833365658385267,-0.0002457407176888051,0.37217175471576436,1.7313758399402372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3,0.0002814681187231174,-0.0004368507555233227,0.671956820755293,3.1327088914872885,0.00016820048455919517,-0.00026105446360834137,0.4015497860532568,1.872052706794326,0.000155895318996073,-0.000241956311760087,0.37217331539627363,1.735097581129842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3100000000000005,0.0002771335484427579,-0.00043012331402082283,0.6719596860418883,3.1394289263542445,0.00016561019794972487,-0.0002570342261965844,0.40155144422261174,1.8760682308747987,0.0001534945317849334,-0.0002382301856530694,0.37217485204231715,1.7388193375791652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.32,0.0002728657293605581,-0.0004234994732777168,0.671962507203827,3.146148983612566,0.0001630598017278255,-0.00025307590039832134,0.40155307685617514,1.8800837711535325,0.00015113071667539722,-0.0002345614418478457,0.3721763650240254,1.742541109052946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.33,0.0002686636335442326,-0.00041697763790943173,0.6719652849206059,3.1528690629031906,0.00016054868158259095,-0.0002491785327761196,0.4015546843471979,1.884099327380763,0.00014880330429780685,-0.00023094919666761474,0.3721778547058285,1.7462628953195496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.34,0.00026452624889041843,-0.0004105562370804193,0.6719680198612582,3.1595891638728055,0.00015807623266298718,-0.00024534118457685233,0.40155626708287456,1.8881148993105732,0.0001465117340506206,-0.00022739258002860564,0.3721793214465447,1.7499846961509133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3500000000000005,0.00026045257888134503,-0.0004042337241480112,0.6719707126845141,3.166309286173755,0.0001556418594331221,-0.0002415629314982628,0.40155782544443686,1.8921304867008404,0.00014425545396581663,-0.00022389073525113225,0.37218076559946633,1.7537065113224894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.36,0.00025644164234437424,-0.0003980085762947811,0.6719733640389607,3.173029429463947,0.00015324497552796011,-0.00023784286348887658,0.40155935980724594,1.8961460893131747,0.00014203392057540842,-0.00022044281886509048,0.37218218751244525,1.7574283406131939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.37,0.0002524924732160204,-0.0003918792941379183,0.671975974563197,3.17974959340677,0.00015088500361259326,-0.00023418008449233304,0.4015608705408821,1.900161706912862,0.00013984659878073878,-0.00021704800036543992,0.3721835875279759,1.7611501838053487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.38,0.0002486041203093008,-0.0003858444014018046,0.6719785448859888,3.1864697776710003,0.00014856137524306895,-0.00023057371225841366,0.4015623580092339,1.9041773392688064,0.00013769296172388583,-0.000213705462034373,0.3721849659832789,1.7648720406846334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.39,0.0002447756470843026,-0.00037990244453887397,0.6719810756264188,3.1931899819307175,0.00014627353072944104,-0.000227022878120722,0.40156382257058654,1.908192986153477,0.0001355724906605134,-0.00021041439876348357,0.37218632321038103,1.7685939110400317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,0.00024100613142311438,-0.0003740519923734544,0.6719835673940369,3.1999102058652205,0.0001440209190010435,-0.00022352672679103747,0.4015652645777073,1.9122086473428495,0.0001334846748348337,-0.00020717401784259268,0.3721876595361966,1.7723157946637798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.41,0.00023729466540751385,-0.0003682916357800814,0.671986020789006,3.2066304491589435,0.00014180299747365446,-0.00022008441617034358,0.4015666843779312,1.9162243226163562,0.00013142901135668124,-0.00020398353876524496,0.372188975282605,1.7760376913513178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.42,0.00023364035510033184,-0.00036261998732733367,0.6719884364022478,3.213350711501374,0.0001396192319185493,-0.00021669511710427505,0.40156808231324365,1.9202400117568275,0.00012940500508036522,-0.00020084219304532044,0.37219027076652866,1.7797596009012395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.43,0.0002300423203302616,-0.0003570356809618881,0.671990814815584,3.220070992586973,0.0001374690963345558,-0.00021335801321637832,0.40156945872036426,1.9242557145504449,0.00012741216848541156,-0.00019774922402253145,0.37219154630000967,1.783481523115243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.44,0.00022649969447953965,-0.000351537371646604,0.6719931566018764,3.226791292115091,0.0001353520728204419,-0.00021007230069690702,0.4015708139308266,1.9282714307866853,0.00012545002155930524,-0.00019470388670126304,0.3721928021902846,1.7872034577980846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.45,0.00022301162427599208,-0.00034612373506181084,0.6719954623251657,3.233511609789896,0.0001332676514511948,-0.00020683718811940796,0.401572148271059,1.9322871602582723,0.00012351809168145527,-0.00019170544755606967,0.37219403873985846,1.79092540475753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.46,0.0002195772695866881,-0.0003407934672951018,0.6719977325408066,3.2402319453202932,0.00013121533015407726,-0.00020365189625174874,0.40157346206246264,1.936302902761126,0.00012161591350982725,-0.00018875318434272953,0.37219525624657773,1.794647363804309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.47,0.00021619580321618898,-0.0003355452844966488,0.6719999677956018,3.2469522984198482,0.00012919461458868578,-0.00020051565785602946,0.40157475562148914,1.9403186580943126,0.00011974302886868728,-0.00018584638596487097,0.3721964550037021,1.798369334752069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.48,0.00021286641070709377,-0.00033037792259772155,0.6720021686279342,3.2536726688067166,0.0001272050180270088,-0.00019742771751072653,0.4015760292597167,1.9443344260599962,0.00011789898663790187,-0.00018298435226279768,0.3721976352999751,1.8020913174173312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.49,0.00020958829014391633,-0.00032529013698898173,0.6720043355678951,3.2603930562035663,0.00012524606123704205,-0.0001943873314106042,0.40157728328392545,1.9483502064633924,0.00011608334264490527,-0.00018016639386344316,0.3721987974196936,1.8058133116194441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.00020636065196006392,-0.00032028070222176,0.6720064691374137,3.2671134603375065,0.00012331727236684835,-0.00019139376723888062,0.4015785179961708,1.9523659991127194,0.00011429565955700038,-0.0001773918320025395,0.3721999416427763,1.8095353171805435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.51,0.00020318271874768755,-0.0003153484117380599,0.6720085698503818,3.27383388094002,0.00012141818683072965,-0.00018844630393934918,0.40157973369385686,1.9563818038191534,0.00011253550677688262,-0.00017465999837457187,0.3722010682448311,1.8132573339255047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5200000000000005,0.0002000537250700589,-0.00031049207753735495,0.6720106382127771,3.280554317746887,0.00011954834719784444,-0.00018554423154963805,0.4015809306698076,1.960397620396782,0.00011080246033794168,-0.0001719702349660615,0.37220217749722156,1.816979361681905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.53,0.00019697291727808347,-0.0003057105299123347,0.672012674722786,3.2872747704981213,0.0001177073030817144,-0.00018268685105114405,0.4015821092123373,1.9644134486625577,0.0001090961028031199,-0.00016932189389440603,0.37220326966713246,1.8207014002799795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.54,0.00019393955332796167,-0.00030100261720763307,0.6720146798709232,3.293995238937901,0.00011589461103184331,-0.00017987347419673436,0.4015832696053204,1.968429288436258,0.00010741602316343696,-0.00016671433726339103,0.3722043450176336,1.8244234495525802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.55,0.00019095290260252593,-0.0002963672054578901,0.6720166541401498,3.3007157228145014,0.0001141098344266696,-0.00017710342332177373,0.4015844121282599,1.972445139540438,0.00010576181673973806,-0.0001641469369853586,0.37220540380774364,1.8281455093351355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5600000000000005,0.00018801224573613973,-0.0002918031781637145,0.6720185980059898,3.3074362218802333,0.00011235254336896451,-0.00017437603121073247,0.40158553705635397,1.9764610018003892,0.00010413308508477541,-0.00016161907465894832,0.37220644629249267,1.8318675794656127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.57,0.00018511687444051404,-0.0002873094360504064,0.6720205119366445,3.314156735891371,0.00011062231458145264,-0.0001716906409248878,0.40158664466056304,1.9804768750440962,0.00010252943588740128,-0.00015913014139682234,0.3722074727229827,1.8355896597844756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.58,0.0001822660913344309,-0.000282884896751982,0.672022396393105,3.3208772646080966,0.00010891873130565606,-0.00016904660561890928,0.40158773520767477,1.9844927591021972,0.00010095048287809519,-0.00015667953768673502,0.3722084833464494,1.8393117501346488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.59,0.00017945920977587842,-0.00027852849456989274,0.6720242518292633,3.3275978077944295,0.00010724138320118304,-0.0001664432884463729,0.40158880896036814,1.9885086538079408,9.939584573593549e-05,-0.0001542666732581588,0.3722094784063207,1.8430338503614778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6000000000000005,0.00017669555369659898,-0.00027423918019726907,0.6720260786920222,3.334318365218176,0.00010558986624646184,-0.00016388006234855615,0.401589866177277,1.9925245589971472,9.786514999679386e-05,-0.00015189096693779615,0.37221045814227566,1.846755960312692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.61,0.00017397445743973848,-0.0002700159205178577,0.6720278774214027,3.3410389366508566,0.00010396378264225369,-0.0001613563099099295,0.4015909071130523,1.9965404745081687,9.635802696319691e-05,-0.00014955184647730488,0.3722114227903024,1.8504780798383689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.62,0.00017129526559841435,-0.0002658576983187702,0.672029648450649,3.3477595218676544,0.00010236274071527653,-0.00015887142324143828,0.4015919320184231,2.0005564001818485,9.487411361596599e-05,-0.00014724874845326814,0.37221237258275497,1.854200208790898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.63,0.00016865733285910948,-0.00026176351203770497,0.6720313922063341,3.354480120647356,0.00010078635482405239,-0.00015642480381376203,0.40159294114025773,2.0045723358614866,9.34130525260794e-05,-0.0001449811181338205,0.37221330774840905,1.8579223470249437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.64,0.00016606002384529476,-0.0002577323755503898,0.672033109108462,3.36120073277229,9.923424526586599e-05,-0.00015401586231280595,0.40159393472162214,2.0085882813927967,9.197449176897962e-05,-0.0001427484093008159,0.37221422851251706,1.8616444943974115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.65,0.0001635027129650732,-0.0002537633178948174,0.6720347995705692,3.367921358028274,9.770603818550218e-05,-0.0001516440184896344,0.4015949130018395,2.0126042366238712,9.055808483999216e-05,-0.00014055008417758407,0.3722151350968628,1.8653666507674125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.66,0.00016098478426031687,-0.00024985538308741503,0.6720364639998233,3.3746419962045557,9.620136548520599e-05,-0.00014930870104931063,0.4015958762165474,2.016620201405148,8.916349057007775e-05,-0.00013838561325109827,0.3722160277198144,1.8690888159962302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.67,0.0001585056312579869,-0.0002460076298645155,0.6720381027971225,3.3813626470937614,9.47198647356431e-05,-0.00014700934748971412,0.40159682459775436,2.020636175589368,8.779037304480774e-05,-0.0001362544751608307,0.37221690659637713,1.8728109899472871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.68,0.00015606465682444038,-0.00024221913143531918,0.6720397163571908,3.3880833104918406,9.326117908908358e-05,-0.00014474540395703175,0.4015977583738963,2.024652159031544,8.643840152233914e-05,-0.0001341561565931647,0.37221777193824535,1.8765331724861112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
